1.57311057
1.66785286
1.6204376
1.64280256
1.69667441
1.60423623
1.64343652
1.61178161
1.59182763
1.65136824
1.70621285
1.62661441
1.63508771
1.63493228
1.65136735
1.61981525
1.61945448
1.64590288
1.62938595
1.6150395
1.60069304
1.65337883
1.60441837
1.66969806
1.58656615
1.59828824
1.62125784
1.60977774
1.6949783
1.66577539
1.66410621
1.66894924
1.66361617
1.63622588
1.65850312
1.59451448
1.6234844
1.62165098
1.61981756
1.7019492
1.66234668
1.61873318
1.69467881
1.64707411
1.64536244
1.67142135
1.67745033
1.68496453
1.63682165
1.7384499
1.67069979
1.654223
1.62456789
1.67168032
1.67119328
1.75337773
1.747092
2.0590174
3.3250588
4.4873881
4.791198
4.7899448
4.2356643
1.96637488
-0.1677632
-0.7274525
-0.8816157
-0.8021733
-0.8164734
-0.7923957
-0.850596
-0.9086144
-0.7596231
-0.8207655
-0.7730543
-0.7715936
-0.8003921
-0.7846008
-0.8280372
-0.7105793
-0.7328188
-0.756744
-0.7349602
-0.750085
-0.7439173
-0.7779521
-0.6195627
-0.6262147
-0.6809786
-0.6223607
-0.6163647
-0.6456588
-0.6256553
-0.6056518
-0.6343714
-0.663091
-0.5727687
-0.6348872
-0.6676164
-0.5563619
-0.4733684
-0.5179187
-0.5260838
-0.5149402
-0.4491856
-0.4446944
-0.4456101
-0.5180127
-0.4309208
-0.4130516
-0.3747699
-0.3074566
-0.2869564
-0.2739287
-0.2729787
-0.2720288
-0.256319
-0.1997423
-0.2157275
-0.2351879
-0.1222517
-0.1209553
-0.0717478
-0.0180988
-0.0351622
-0.0328671
0.06629029
0.10664124
0.10356979
0.13747967
0.17589581
0.17632561
0.307663
0.253696
0.2286748
0.30543229
0.35629953
0.37025353
0.43866696
0.43290073
0.47035349
0.57145764
0.55870822
0.60320642
0.59750838
0.59807542
0.5986425
0.64917351
0.69220236
0.70562053
0.69515168
0.75851473
0.81618665
0.80012341
0.7840602
0.8014776
0.81889504
0.86826362
0.912540251
0.937044137
0.958784112
1.009532335
1.007254397
1.084682036
1.0202619
0.969722567
1.1670332
1.15914285
1.13626244
1.1836408
1.11241308
1.24576393
1.18632854
1.21406466
1.22620432
1.31480799
1.35178686
1.32169672
1.29160658
1.30336855
1.35534858
1.29798175
1.3929259
1.33834023
1.34169593
1.35460278
1.42734969
1.38570072
1.39539855
1.40073368
1.40019646
1.48591525
1.47656649
1.48756627
1.44086517
1.43978765
1.46205459
1.5212762
1.51004323
1.5036782
1.5109009
1.48741534
1.54346976
1.50172901
1.50772729
1.58882315
1.52353432
1.50751189
1.57714285
1.58437349
1.59160413
1.53913905
1.56032017
1.49284227
1.5576623
1.57859378
1.57397142
1.56934907
1.54420273
1.5190564
1.59563183
1.54512078
1.60829295
1.52673663
1.61082449
1.56932651
1.57477214
1.60760529
1.61184582
1.59435067
1.4725241
1.59064683
1.6095451
1.64691218
1.58993848
1.60722695
1.65481208
1.56966599
1.61134846
1.61637838
1.5711741
1.61360047
1.65545141
1.6341302
1.5745744
1.58673918
1.60868116
1.64270585
1.62874822
1.60072754
1.62519076
1.60468692
1.59472649
1.58036291
1.53519515
1.67051107
1.650373
1.61595612
1.62880588
1.62330423
1.63832124
1.60648174
1.58378467
1.5610876
1.66404759
1.60590369
1.66134451
1.60240123
1.68621532
1.62031986
1.61865867
1.66502758
1.70639446
1.60791656
1.59813814
