1 0:213.0 1:1130.0 2:44.0 3:156 4:29.471825840016223 5:1.348992400566258
1 0:208.0 1:1132.0 2:46.0 3:122 4:26.163271888157738 5:0.8125095569909047
1 0:213.0 1:1157.0 2:45.0 3:99 4:26.327183622640888 5:0.741383062249303
1 0:218.0 1:1200.0 2:42.0 3:153 4:29.86627996105027 5:1.1371285514615888
1 0:216.0 1:1189.0 2:44.0 3:130 4:27.75259774892626 5:0.7634652336671299
1 0:212.0 1:1213.0 2:42.0 3:100 4:26.20701043015289 5:0.5836765448828504
1 0:201.0 1:1217.0 2:43.0 3:110 4:27.95949558942181 5:0.7922656097862354
1 0:207.0 1:1124.0 2:46.0 3:108 4:26.159394591827215 5:0.8500584561588683
1 0:203.0 1:1187.0 2:44.0 3:134 4:29.844318795635996 5:0.9286895614694192
1 0:201.0 1:1152.0 2:47.0 3:127 4:26.978104616222634 5:0.46831337829259806
1 0:203.0 1:1241.0 2:45.0 3:108 4:25.269751224052676 5:0.6784158377250037
1 0:195.0 1:1236.0 2:46.0 3:153 4:30.95072170955449 5:1.12291788436731
1 0:198.0 1:1272.0 2:45.0 3:349 4:43.08857771834278 5:1.0498646587152096
1 0:200.0 1:1257.0 2:46.0 3:142 4:28.348744229595695 5:0.5015571956357748
1 0:203.0 1:1287.0 2:45.0 3:156 4:26.054876456200674 5:0.7778087431803783
1 0:212.0 1:1255.0 2:44.0 3:99 4:26.833568126783984 5:0.591325139191725
1 0:195.0 1:1216.0 2:45.0 3:122 4:28.307093633699818 5:0.9390228806554463
1 0:187.0 1:1174.0 2:48.0 3:230 4:35.61352433497963 5:2.650027779526751
1 0:331.0 1:1865.0 2:54.0 3:68 4:21.54898363986131 5:1.7302576325254797
1 0:141.0 1:1309.0 2:40.0 3:187 4:32.74111505842026 5:0.7097328860202813
1 0:141.0 1:1138.0 2:39.0 3:177 4:32.78739785890579 5:0.5080445471017189
1 0:165.0 1:1280.0 2:47.0 3:187 4:32.80769579185271 5:0.7439195056586816
1 0:175.0 1:1307.0 2:50.0 3:97 4:28.155779916669683 5:0.49730734564354223
1 0:647.0 1:1044.0 2:85.0 3:13 4:14.300035699372545 5:0.4922694660781261
1 0:215.0 1:1306.0 2:44.0 3:238 4:37.07207891138657 5:0.9624088438417913
1 0:156.0 1:902.0 2:51.0 3:161 4:31.39536094624852 5:0.8818880220103348
1 0:236.0 1:1094.0 2:57.0 3:226 4:35.65943647948966 5:1.3340289926406537
1 0:325.0 1:1185.0 2:59.0 3:252 4:38.291693636107816 5:3.232096291469296
1 0:325.0 1:1238.0 2:58.0 3:130 4:25.466195047428215 5:2.4595109815387337
1 0:322.0 1:1275.0 2:60.0 3:136 4:28.229664583670864 5:2.751996417154895
1 0:347.0 1:1312.0 2:63.0 3:163 4:29.142488865035247 5:2.9972871597171875
1 0:328.0 1:1291.0 2:60.0 3:186 4:33.497428814876194 5:3.288578943146044
1 0:284.0 1:1269.0 2:52.0 3:146 4:29.322332573017963 5:3.863367410274727
1 0:328.0 1:1259.0 2:58.0 3:151 4:29.652008890199948 5:3.4569450840606404
1 0:195.0 1:1121.0 2:54.0 3:126 4:27.29684286196975 5:2.455736661818458
1 0:262.0 1:1112.0 2:61.0 3:291 4:39.45810248086826 5:3.864064101767512
1 0:214.0 1:1327.0 2:48.0 3:179 4:33.392927238112584 5:2.116637393211128
1 0:231.0 1:1903.0 2:58.0 3:93 4:25.843586027551794 5:1.5215155804233977
1 0:295.0 1:1854.0 2:59.0 3:51 4:19.495316251108246 5:0.9349870738967492
1 0:306.0 1:1113.0 2:53.0 3:283 4:40.35591861356393 5:5.249300529429533
1 0:267.0 1:1213.0 2:50.0 3:250 4:37.60113048294031 5:4.695954294462467
1 0:174.0 1:1269.0 2:43.0 3:225 4:35.33984325042828 5:1.5781935065619137
1 0:159.0 1:1057.0 2:47.0 3:304 4:41.80898862956124 5:0.7376581705505998
1 0:174.0 1:1058.0 2:45.0 3:141 4:28.375978174461054 5:0.3839131316889608
1 0:183.0 1:1045.0 2:52.0 3:595 4:55.767684497357095 5:0.5925304713832407
1 0:175.0 1:1198.0 2:45.0 3:253 4:38.18701097731344 5:0.6328434262227235
1 0:157.0 1:959.0 2:53.0 3:159 4:31.090292925824436 5:0.4022147580723588
1 0:181.0 1:1412.0 2:47.0 3:794 4:63.794244070433585 5:0.4606555836019588
1 0:198.0 1:1269.0 2:45.0 3:7 4:14.112409244583953 5:0.13839030429417878
1 0:323.0 1:1856.0 2:53.0 3:95 4:23.502621283577884 5:0.962864700766259
1 0:216.0 1:1238.0 2:46.0 3:238 4:36.95124120412203 5:1.176607030039215
1 0:223.0 1:1277.0 2:46.0 3:166 4:31.631292505269705 5:0.9499046871584712
1 0:218.0 1:1370.0 2:44.0 3:240 4:37.19603822100795 5:0.6327832762063731
1 0:223.0 1:1324.0 2:43.0 3:150 4:29.876199605220812 5:0.5274311071384554
1 0:212.0 1:1287.0 2:46.0 3:200 4:34.197941784321976 5:0.9168922372068863
1 0:232.0 1:1252.0 2:50.0 3:511 4:51.30083165214128 5:2.2965192566123362
1 0:197.0 1:1275.0 2:47.0 3:202 4:34.14861765771859 5:0.7569751754685263
1 0:189.0 1:1273.0 2:45.0 3:414 4:47.37412644547741 5:0.5634482733905684
1 0:188.0 1:1176.0 2:46.0 3:154 4:29.524945572727344 5:0.39037109155598093
1 0:210.0 1:1160.0 2:48.0 3:176 4:32.9204441287105 5:0.5428980439170257
1 0:214.0 1:1127.0 2:48.0 3:240 4:37.04544569598287 5:0.5559920788762349
1 0:225.0 1:1132.0 2:49.0 3:257 4:38.3235579626387 5:0.48305499678020264
1 0:236.0 1:1174.0 2:49.0 3:141 4:28.07170502725059 5:0.3199161440975123
1 0:215.0 1:1051.0 2:49.0 3:205 4:34.22958677036142 5:0.3546134522790875
1 0:244.0 1:1183.0 2:49.0 3:214 4:34.14275478761052 5:0.445442667168364
1 0:219.0 1:1091.0 2:50.0 3:257 4:37.10813181670287 5:0.42113033758962726
1 0:227.0 1:1040.0 2:50.0 3:176 4:33.310878817776754 5:1.1771099057110883
1 0:227.0 1:1032.0 2:48.0 3:115 4:26.806375230468316 5:1.4767047888894216
1 0:219.0 1:1031.0 2:51.0 3:191 4:32.593281384659505 5:1.26273337451853
1 0:235.0 1:1122.0 2:47.0 3:204 4:32.0353446466537 5:0.7064412981025181
1 0:236.0 1:1067.0 2:48.0 3:118 4:26.32908546804576 5:0.41836197475665204
1 0:202.0 1:1040.0 2:49.0 3:160 4:31.129889758451036 5:0.8848905394446513
1 0:197.0 1:1026.0 2:47.0 3:135 4:30.55374489401718 5:0.847819343302698
1 0:215.0 1:949.0 2:55.0 3:143 4:28.87937008328159 5:1.0036105081546807
1 0:208.0 1:1212.0 2:52.0 3:561 4:54.49084848162359 5:0.7514039789681634
1 0:185.0 1:1204.0 2:51.0 3:158 4:29.149295569092367 5:0.9832623254522797
1 0:199.0 1:1213.0 2:49.0 3:102 4:24.192026582933604 5:0.6859818176278027
1 0:240.0 1:1303.0 2:48.0 3:103 4:25.659582698397223 5:1.143478407852823
1 0:219.0 1:1139.0 2:50.0 3:101 4:23.88063100280039 5:0.780230615618446
1 0:253.0 1:1186.0 2:50.0 3:103 4:25.806963962232448 5:0.8356333072364038
1 0:259.0 1:1203.0 2:49.0 3:113 4:26.054566453881773 5:0.995670621483753
1 0:291.0 1:1222.0 2:49.0 3:111 4:25.923504837761172 5:1.001157282042113
1 0:288.0 1:1209.0 2:50.0 3:168 4:32.6177728927794 5:2.0700088095679594
1 0:321.0 1:1874.0 2:50.0 3:55 4:19.181736462510624 5:1.4328482013083121
1 0:460.0 1:1319.0 2:60.0 3:165 4:31.540353477899952 5:3.312008838369651
1 0:942.0 1:655.0 2:112.0 3:69 4:21.723484723631138 5:3.4664638974527495
1 0:173.0 1:1331.0 2:42.0 3:171 4:32.33880376448335 5:0.7811215860154963
1 0:181.0 1:1248.0 2:45.0 3:187 4:33.437046464348846 5:0.7568657351351613
1 0:200.0 1:1228.0 2:46.0 3:124 4:28.2571566815749 5:0.8119849170453687
1 0:198.0 1:1263.0 2:43.0 3:110 4:27.413624181937482 5:0.5109711580410486
1 0:196.0 1:1244.0 2:45.0 3:188 4:32.91385756888531 5:0.5023481879851208
1 0:193.0 1:1189.0 2:44.0 3:132 4:28.390031332465526 5:0.5501519047061538
1 0:204.0 1:1166.0 2:43.0 3:169 4:31.220610893313964 5:0.46146007091504787
1 0:229.0 1:1161.0 2:44.0 3:256 4:36.76595649845819 5:0.8380821837560102
1 0:238.0 1:1170.0 2:45.0 3:217 4:33.84383758917896 5:0.7328519583746721
1 0:247.0 1:1171.0 2:49.0 3:280 4:39.502886617868405 5:2.4375179596326064
1 0:252.0 1:1229.0 2:47.0 3:174 4:29.960992059539283 5:1.409229431945412
1 0:239.0 1:1307.0 2:46.0 3:168 4:31.953576820712062 5:1.802712950341254
1 0:241.0 1:1183.0 2:50.0 3:132 4:30.931188204660575 5:3.806157169789856
1 0:316.0 1:1870.0 2:57.0 3:118 4:25.662231082424597 5:2.6070852974744056
1 0:525.0 1:663.0 2:74.0 3:70 4:22.221993394475376 5:0.8260985292994265
1 0:162.0 1:1212.0 2:50.0 3:466 4:48.79375693792173 5:2.3870290658015976
1 0:155.0 1:1173.0 2:46.0 3:234 4:41.312693059351616 5:2.1260845225376177
1 0:188.0 1:1110.0 2:46.0 3:330 4:38.703569571124234 5:2.196614311465062
1 0:217.0 1:1097.0 2:47.0 3:99 4:25.970301642493958 5:1.5743773679433808
1 0:209.0 1:1072.0 2:46.0 3:205 4:36.42099157539711 5:3.4172288789637224
1 0:187.0 1:1115.0 2:50.0 3:221 4:34.593686681035734 5:3.379532250003472
1 0:175.0 1:1178.0 2:51.0 3:193 4:35.388842415775535 5:2.743539662474936
1 0:177.0 1:1320.0 2:48.0 3:153 4:27.614361670043074 5:3.77113588641301
1 0:157.0 1:1290.0 2:48.0 3:306 4:42.56010292538491 5:5.287457996490758
1 0:311.0 1:1860.0 2:55.0 3:67 4:20.55720205955698 5:2.33580106021975
1 0:157.0 1:1026.0 2:57.0 3:963 4:71.55391527756102 5:4.872563402454269
1 0:208.0 1:1144.0 2:52.0 3:309 4:40.038662578384866 5:1.9332309133404433
1 0:894.0 1:647.0 2:102.0 3:41 4:18.910161234715467 5:4.022153624886601
1 0:121.0 1:1345.0 2:52.0 3:330 4:41.05796081866967 5:2.174118757874472
1 0:141.0 1:1277.0 2:50.0 3:193 4:31.026894180442625 5:3.8094896747150697
1 0:164.0 1:1262.0 2:49.0 3:202 4:34.482827622516524 5:5.8204425691160475
1 0:147.0 1:1309.0 2:49.0 3:275 4:37.415272781896554 5:2.426547442403635
1 0:328.0 1:1914.0 2:55.0 3:72 4:23.372863296884557 5:1.613524909303845
1 0:322.0 1:1907.0 2:52.0 3:70 4:23.387207009334105 5:1.1385603910276323
1 0:134.0 1:1257.0 2:49.0 3:271 4:38.45921374247717 5:2.173961527977867
1 0:160.0 1:1146.0 2:51.0 3:97 4:26.5312621760943 5:1.2488876709019354
1 0:171.0 1:789.0 2:60.0 3:17 4:21.74289052574992 5:2.0018873039727905
1 0:150.0 1:1073.0 2:55.0 3:528 4:52.568970471426695 5:0.8632250057039248
1 0:148.0 1:1031.0 2:55.0 3:520 4:53.41221689656275 5:0.9271010691155767
1 0:141.0 1:1323.0 2:52.0 3:2457 4:112.17662587093885 5:1.043797657095942
1 0:127.0 1:1048.0 2:55.0 3:286 4:39.68886854251676 5:0.4074484906532869
1 0:153.0 1:1176.0 2:54.0 3:541 4:53.39417342984858 5:0.5152140475853906
1 0:86.0 1:938.0 2:52.0 3:705 4:60.321259407781994 5:0.9991089070918214
1 0:103.0 1:948.0 2:55.0 3:554 4:54.231015022229386 5:0.777075335834602
1 0:144.0 1:1158.0 2:55.0 3:615 4:56.74708573357339 5:0.5938879547599053
1 0:144.0 1:1316.0 2:52.0 3:5087 4:160.2673496802881 5:0.9012968405505548
1 0:155.0 1:1077.0 2:53.0 3:196 4:32.90341184090458 5:0.21826617640113646
1 0:160.0 1:1253.0 2:52.0 3:497 4:51.26686001046724 5:0.4192120341074148
1 0:123.0 1:1096.0 2:54.0 3:674 4:58.549862330506684 5:0.5323773811674501
1 0:105.0 1:974.0 2:55.0 3:733 4:61.04149805585884 5:0.7233934167595464
1 0:114.0 1:1081.0 2:54.0 3:665 4:58.4976472475728 5:0.4163681896981184
1 0:131.0 1:1157.0 2:54.0 3:618 4:56.90997360315433 5:0.5098847955906717
1 0:128.0 1:1301.0 2:52.0 3:1897 4:98.34350358960553 5:0.5556349145872858
1 0:101.0 1:1490.0 2:50.0 3:943 4:69.2432156178824 5:0.335811468548692
1 0:135.0 1:1415.0 2:52.0 3:2580 4:114.50784941667372 5:0.4373999904518696
1 0:113.0 1:964.0 2:54.0 3:29 4:14.06145251467827 5:0.11021336420715495
1 0:145.0 1:1235.0 2:48.0 3:230 4:35.746244481569256 5:0.25146882181038127
1 0:107.0 1:936.0 2:56.0 3:139 4:29.90562304352769 5:0.27813896219784834
1 0:130.0 1:1241.0 2:53.0 3:3033 4:123.89341528435442 5:1.455940891397305
1 0:110.0 1:933.0 2:53.0 3:159 4:29.87343587612471 5:0.3160293496247045
1 0:105.0 1:875.0 2:58.0 3:348 4:43.19530555412144 5:0.35026184379445974
1 0:148.0 1:1223.0 2:49.0 3:291 4:40.74942647439777 5:0.5612385780779516
1 0:108.0 1:951.0 2:54.0 3:113 4:24.212970803652095 5:0.3532871987993033
1 0:142.0 1:1229.0 2:50.0 3:267 4:38.33846472417047 5:0.3976240094819391
1 0:101.0 1:880.0 2:53.0 3:110 4:28.22177393982042 5:0.27881163915502316
1 0:123.0 1:1229.0 2:48.0 3:304 4:40.76765566553773 5:0.36927600010517225
1 0:111.0 1:947.0 2:53.0 3:124 4:26.51171327387006 5:0.2783347683770436
1 0:137.0 1:1252.0 2:48.0 3:291 4:39.64533718242629 5:0.44167711400470455
1 0:110.0 1:961.0 2:52.0 3:123 4:28.283847116625445 5:0.2747888887717103
1 0:128.0 1:1169.0 2:51.0 3:330 4:41.574841879484545 5:0.5087242317738381
1 0:103.0 1:894.0 2:55.0 3:122 4:27.010072543607563 5:0.4135968275910785
1 0:143.0 1:1251.0 2:52.0 3:339 4:42.34819716498793 5:3.6576582774080353
1 0:130.0 1:964.0 2:59.0 3:71 4:22.83311615062885 5:1.777149261870553
1 0:141.0 1:1241.0 2:50.0 3:244 4:36.476949403548794 5:1.9706107586924912
1 0:122.0 1:946.0 2:53.0 3:54 4:19.980290286104513 5:1.1100078649424308
1 0:120.0 1:1301.0 2:49.0 3:284 4:40.646213896037935 5:4.371010030331804
1 0:111.0 1:979.0 2:52.0 3:90 4:23.156811999345994 5:2.964463709905742
1 0:122.0 1:1237.0 2:49.0 3:305 4:40.757387586089315 5:1.341862792284756
1 0:104.0 1:955.0 2:52.0 3:94 4:23.772630217882952 5:0.5684461390530449
1 0:132.0 1:1259.0 2:51.0 3:262 4:38.47959851705289 5:1.6232614932858909
1 0:128.0 1:978.0 2:55.0 3:108 4:25.443084869154415 5:1.5984259836485886
1 0:150.0 1:1305.0 2:56.0 3:255 4:35.70028059658886 5:2.748631608150461
1 0:165.0 1:1097.0 2:57.0 3:107 4:26.20270458113679 5:1.1816591018392182
1 0:176.0 1:1356.0 2:52.0 3:140 4:32.61578120219797 5:2.1877478488579634
1 0:172.0 1:1158.0 2:54.0 3:116 4:26.822705510610437 5:1.044180828620879
1 0:188.0 1:1306.0 2:51.0 3:234 4:36.23161149222762 5:2.510011623642016
1 0:187.0 1:1242.0 2:51.0 3:191 4:35.014762216100664 5:3.0774974137259856
1 0:170.0 1:1266.0 2:49.0 3:196 4:34.15649486736093 5:0.4228776131282542
1 0:158.0 1:1211.0 2:51.0 3:230 4:35.905585401657696 5:1.6625835238541506
1 0:173.0 1:1357.0 2:50.0 3:233 4:37.59734957433152 5:1.0256251174790394
1 0:170.0 1:1382.0 2:50.0 3:119 4:27.84064896526525 5:0.5343070392802625
1 0:185.0 1:1246.0 2:54.0 3:181 4:31.059350559257073 5:2.2651647603876808
1 0:171.0 1:1290.0 2:54.0 3:174 4:30.593233307682866 5:0.9756395768174578
1 0:188.0 1:1249.0 2:54.0 3:377 4:44.59066322500953 5:1.3067222987385818
1 0:200.0 1:1190.0 2:52.0 3:225 4:35.44492775034573 5:2.222303910977063
1 0:165.0 1:1370.0 2:49.0 3:180 4:33.91336071850893 5:0.646558658650242
1 0:189.0 1:1273.0 2:53.0 3:250 4:36.06677032349741 5:1.8152304637763506
1 0:181.0 1:1327.0 2:54.0 3:185 4:31.01740829748701 5:1.9875951600474173
1 0:276.0 1:1447.0 2:50.0 3:51 4:20.393213655725646 5:1.028675301288704
1 0:180.0 1:1201.0 2:52.0 3:198 4:32.39586591939128 5:1.440942937017015
1 0:167.0 1:1025.0 2:52.0 3:279 4:38.28141509689894 5:1.0261161590803982
1 0:182.0 1:1152.0 2:50.0 3:162 4:31.255240223040825 5:0.6296666696745741
1 0:183.0 1:1249.0 2:50.0 3:383 4:44.99297366722239 5:1.2106251935914256
1 0:184.0 1:1150.0 2:53.0 3:168 4:31.189032624582996 5:1.9570120647463392
1 0:219.0 1:1230.0 2:52.0 3:103 4:23.986062033007777 5:0.8515233558471323
1 0:331.0 1:1858.0 2:60.0 3:60 4:19.38739780482198 5:1.6835845245233418
1 0:166.0 1:1133.0 2:51.0 3:280 4:38.5236776752909 5:1.9503759250033939
1 0:180.0 1:1068.0 2:55.0 3:255 4:37.73107423685001 5:0.6910503341545471
1 0:172.0 1:1220.0 2:48.0 3:320 4:41.732117784205855 5:0.8439222127974694
1 0:150.0 1:1005.0 2:53.0 3:155 4:31.39617889841403 5:0.29299634202794156
1 0:165.0 1:1233.0 2:49.0 3:268 4:38.100125682466704 5:0.6053622119368299
1 0:145.0 1:968.0 2:54.0 3:131 4:28.04149903996958 5:0.38003281462624766
1 0:169.0 1:1300.0 2:49.0 3:228 4:34.26939225783855 5:0.5204887407990478
1 0:168.0 1:1149.0 2:47.0 3:184 4:32.73367038861991 5:0.3424356074553804
1 0:186.0 1:1094.0 2:49.0 3:188 4:32.94918045959435 5:0.48852418070599873
1 0:193.0 1:1266.0 2:50.0 3:191 4:32.94916918594018 5:0.8455125365475336
1 0:207.0 1:1275.0 2:49.0 3:208 4:34.030601934355204 5:0.8745508375482195
1 0:204.0 1:1295.0 2:50.0 3:167 4:31.23367719560581 5:0.8511683239936475
1 0:214.0 1:1246.0 2:53.0 3:139 4:29.592261743644794 5:0.5152010017349155
1 0:204.0 1:1271.0 2:51.0 3:159 4:30.759677797153763 5:1.096347745817572
1 0:223.0 1:1279.0 2:50.0 3:199 4:34.07905831925774 5:1.0135533799369092
1 0:228.0 1:1378.0 2:49.0 3:277 4:39.39311181193231 5:1.278499363881602
1 0:175.0 1:1192.0 2:51.0 3:285 4:39.192169043083666 5:1.4628262408750785
1 0:178.0 1:1129.0 2:48.0 3:208 4:32.56239219632351 5:0.6214082181077296
1 0:193.0 1:1116.0 2:50.0 3:215 4:35.572159392769585 5:0.5370975102040868
1 0:201.0 1:1192.0 2:50.0 3:213 4:35.31427383396437 5:0.5953865108382855
1 0:184.0 1:1226.0 2:47.0 3:198 4:32.750713701862274 5:0.6358294429470498
1 0:163.0 1:1175.0 2:48.0 3:254 4:38.21959826826114 5:0.6754667167020859
1 0:181.0 1:1233.0 2:48.0 3:305 4:41.822937873334794 5:0.4661474206948934
1 0:167.0 1:1168.0 2:51.0 3:299 4:40.4772236338457 5:0.6772024645283191
1 0:320.0 1:1845.0 2:56.0 3:75 4:24.261930848324397 5:0.8823567354518769
1 0:191.0 1:1187.0 2:50.0 3:184 4:32.60904960608358 5:1.5145038646931384
1 0:154.0 1:1190.0 2:50.0 3:257 4:38.07882868586497 5:1.1109225642013911
1 0:156.0 1:1119.0 2:50.0 3:224 4:35.56398207305129 5:0.6004416904125746
1 0:137.0 1:929.0 2:56.0 3:138 4:29.6185276494763 5:0.36869348549027897
1 0:115.0 1:1213.0 2:49.0 3:269 4:38.26538714196657 5:0.45768932609318314
1 0:126.0 1:994.0 2:49.0 3:131 4:28.115074915619374 5:0.24320723506630323
1 0:159.0 1:1195.0 2:50.0 3:194 4:34.09387376903797 5:0.4369834700825211
1 0:121.0 1:926.0 2:53.0 3:139 4:27.98246085371178 5:0.2598899615746749
1 0:161.0 1:1201.0 2:49.0 3:187 4:32.79090813670969 5:0.7441231257923699
1 0:183.0 1:1270.0 2:49.0 3:191 4:32.83704556428513 5:0.9903367139031337
1 0:195.0 1:1231.0 2:51.0 3:160 4:30.992573987408896 5:0.9676583667949048
1 0:223.0 1:1333.0 2:48.0 3:119 4:27.710356478714626 5:0.6707845535528222
1 0:216.0 1:1287.0 2:49.0 3:135 4:29.587321261842916 5:0.8910151627336792
1 0:219.0 1:1202.0 2:51.0 3:252 4:37.36982289716304 5:1.6927158684802956
1 0:210.0 1:1205.0 2:52.0 3:203 4:34.39675832199305 5:1.8243791088816312
1 0:233.0 1:1249.0 2:50.0 3:263 4:37.84672718158736 5:3.0448274194144385
1 0:175.0 1:1357.0 2:51.0 3:282 4:38.20045398922213 5:1.329242764223155
1 0:153.0 1:1182.0 2:51.0 3:302 4:42.30553621259693 5:0.9369422380787924
1 0:134.0 1:856.0 2:61.0 3:1832 4:95.58502901374771 5:1.0340972510944773
1 0:152.0 1:1146.0 2:50.0 3:268 4:39.140482883335785 5:0.7817862818790561
1 0:172.0 1:1135.0 2:54.0 3:182 4:31.005937931629642 5:0.9053534055689437
1 0:196.0 1:1291.0 2:51.0 3:210 4:34.574198936392335 5:1.5447669739518914
1 0:216.0 1:1248.0 2:53.0 3:159 4:30.130745274850614 5:1.9016218471741004
1 0:582.0 1:1843.0 2:64.0 3:61 4:21.90887928218678 5:1.377998797251016
